,Date,Open,High,Low,Close,Volume
53,2013-03-20,20.3444938659668,20.36142921447754,20.21024703979492,20.29169273376465,58771467
54,2013-03-21,20.20651054382324,20.34673500061035,20.17064476013184,20.20576477050781,59325536
55,2013-03-22,20.29243850708008,20.30489158630371,20.165414810180664,20.18210220336914,59751126
56,2013-03-25,20.234405517578125,20.40427017211914,20.095178604125977,20.165414810180664,68736680
57,2013-03-26,20.261554718017575,20.27400779724121,20.11933708190918,20.234655380249023,47854701
58,2013-03-27,20.09169006347656,20.09966278076172,19.95844078063965,19.991567611694336,86852328
59,2013-03-28,20.02469253540039,20.059064865112305,19.758441925048828,19.780607223510746,91855009
60,2013-04-01,19.8010311126709,19.981355667114254,19.75719451904297,19.954954147338867,72562968
61,2013-04-02,20.03839111328125,20.294681549072266,20.02494239807129,20.250097274780277,81966082
62,2013-04-03,20.260557174682617,20.27898979187012,19.94200134277344,20.079736709594727,69800653
63,2013-04-04,20.03116798400879,20.068527221679688,19.708627700805664,19.80252456665039,98270968
64,2013-04-05,19.57811546325684,19.601280212402344,19.3375186920166,19.50314712524414,137870844
65,2013-04-08,19.39604949951172,19.41597366333008,19.13826560974121,19.298912048339844,113708616
66,2013-04-09,19.31510162353516,19.52058219909668,19.25557518005371,19.36865234375,86615444
67,2013-04-10,19.499910354614254,19.73477935791016,19.327556610107425,19.68073272705078,79440651
68,2013-04-11,19.74798011779785,19.75345993041992,19.528303146362305,19.685962677001957,81452163
69,2013-04-12,19.725812911987305,19.728553771972656,19.500158309936523,19.677494049072266,65713390
70,2013-04-15,19.57537651062012,19.850595474243164,19.35296058654785,19.475252151489254,98491793
71,2013-04-16,19.59131622314453,19.825687408447266,19.524816513061523,19.760183334350582,69941178
72,2013-04-17,19.59530258178711,19.69717025756836,19.379859924316406,19.490943908691406,81785407
73,2013-04-18,19.56043243408203,19.57164192199707,18.960432052612305,19.076248168945312,133398142
74,2013-04-19,19.15719413757324,20.01099395751953,19.084964752197266,19.92207717895508,232998073
75,2013-04-22,19.94025993347168,20.023944854736328,19.302648544311523,19.928054809570312,115768308
76,2013-04-23,19.95022201538086,20.311368942260746,19.93428039550781,20.12207794189453,92035684
77,2013-04-24,20.127307891845703,20.373634338378903,20.124568939208984,20.26030921936035,73438237
78,2013-04-25,20.330047607421875,20.335527420043945,20.115352630615234,20.15196418762207,79986690
79,2013-04-26,20.114606857299805,20.118091583251957,19.840133666992188,19.960681915283203,99880980
80,2013-04-29,20.006261825561523,20.49069595336914,20.00003433227539,20.400035858154297,92376959
81,2013-04-30,20.39854049682617,20.61373519897461,20.365663528442383,20.53727149963379,92613843
82,2013-05-01,20.5046443939209,20.54100608825684,20.332788467407227,20.434158325195312,58418148
83,2013-05-02,20.425939559936523,20.785839080810547,20.39978790283203,20.66280174255371,81034603
84,2013-05-03,20.84586524963379,21.09094619750977,20.82195472717285,21.06404685974121,100880714
85,2013-05-06,21.127309799194336,21.465791702270508,21.127309799194336,21.45831871032715,85973045
86,2013-05-07,21.49468231201172,21.516101837158203,21.187334060668945,21.35072135925293,78653713
87,2013-05-08,21.344993591308597,21.765417098999023,21.243125915527344,21.759191513061523,99102072
88,2013-05-09,21.689701080322266,21.90937805175781,21.62469482421875,21.705642700195312,88353936
89,2013-05-10,21.801034927368164,21.93129539489746,21.72257804870605,21.92357444763184,76192522
90,2013-05-13,21.890199661254883,21.979366302490234,21.752965927124023,21.85632705688477,58157173
91,2013-05-14,21.855579376220703,22.13428497314453,21.846614837646484,22.09468460083008,63408784
92,2013-05-15,22.30389976501465,22.823949813842773,22.267038345336918,22.81174659729004,160033605
93,2013-05-16,22.889205932617188,22.91361427307129,22.466041564941406,22.51236724853516,128865215
94,2013-05-17,22.66554450988769,22.75197029113769,22.428930282592773,22.64462280273437,112098604
95,2013-05-20,22.540512084960938,22.92905616760254,22.540512084960938,22.628433227539062,91248746
96,2013-05-21,22.61573028564453,22.70639038085937,22.35645294189453,22.58957862854004,79617311
97,2013-05-22,22.479740142822266,22.647859573364254,22.089204788208008,22.152467727661133,102807910
98,2013-05-23,21.84312629699707,22.165916442871094,21.768407821655277,21.987335205078125,91345105
99,2013-05-24,21.799789428710938,21.88845634460449,21.69393539428711,21.7514705657959,92216359
100,2013-05-28,22.00502014160156,22.220212936401367,21.92780876159668,21.949478149414062,90638467
101,2013-05-29,21.810997009277344,21.86778450012207,21.52656364440918,21.62668800354004,80837869
102,2013-05-30,21.66678810119629,21.89044952392578,21.579364776611328,21.68770980834961,85145956
103,2013-05-31,21.62195587158203,21.84312629699707,21.607011795043945,21.69916534423828,79071272
104,2013-06-03,21.74349975585937,21.767658233642575,21.295679092407227,21.609750747680664,99399181
105,2013-06-04,21.61523056030273,21.68347549438477,21.272016525268555,21.39729881286621,75024159
106,2013-06-05,21.48222923278809,21.65508079528809,21.34823226928711,21.412242889404297,84587872
107,2013-06-06,21.526811599731445,21.577373504638672,21.10140609741211,21.535280227661133,103550684
108,2013-06-07,21.67924118041992,21.9178466796875,21.552217483520508,21.911121368408203,107385002
109,2013-06-10,21.970149993896484,22.19182014465332,21.92008781433105,22.17239189147949,93862506
110,2013-06-11,22.016725540161133,22.092193603515625,21.90589141845703,21.91311454772949,70567517
111,2013-06-12,22.05383682250977,22.067285537719727,21.660062789916992,21.718095779418945,88522565
112,2013-06-13,21.64337539672852,21.90937805175781,21.556699752807617,21.84312629699707,83106340
113,2013-06-14,21.920337677001957,22.03490829467773,21.77164459228516,21.794309616088867,90136592
114,2013-06-17,21.89866828918457,22.1527156829834,21.87500762939453,22.07351303100586,86173794
115,2013-06-18,22.133289337158203,22.44088554382324,22.125816345214844,22.431421279907227,87000883
116,2013-06-19,22.450101852416992,22.68596649169922,22.35371208190918,22.43291664123535,117073180
117,2013-06-20,22.26629066467285,22.44088554382324,22.000288009643555,22.035903930664062,135385563
118,2013-06-21,22.125568389892575,22.163923263549805,21.74524307250977,21.94100952148437,159889066
119,2013-06-24,21.71560478210449,21.826190948486328,21.500659942626957,21.663549423217773,121128323
120,2013-06-25,21.84960174560547,21.909875869750977,21.53204345703125,21.57413482666016,102510801
121,2013-06-26,21.76218032836914,21.868032455444336,21.6829776763916,21.759689331054688,73530581
122,2013-06-27,21.887958526611328,22.03465843200684,21.83440971374512,21.84486961364746,77348840
123,2013-06-28,21.79082298278809,21.96367454528809,21.77313995361328,21.927061080932617,94324230
124,2013-07-01,22.078493118286133,22.218719482421875,22.04237937927246,22.114110946655277,69250599
125,2013-07-02,22.171894073486328,22.19182014465332,21.849851608276367,21.97538185119629,75943592
126,2013-07-03,21.915355682373047,22.146240234375,21.8804874420166,22.07799530029297,42036977
127,2013-07-05,22.16716194152832,22.301658630371094,22.10066032409668,22.25383758544922,68331166
128,2013-07-08,22.396303176879883,22.5721435546875,22.34325218200684,22.54275321960449,79075287
129,2013-07-09,22.6899528503418,22.7385196685791,22.36566734313965,22.54648971557617,79472771
130,2013-07-10,22.50190734863281,22.693439483642575,22.425443649291992,22.565170288085938,68592140
131,2013-07-11,22.739765167236328,22.93428611755371,22.628183364868164,22.920089721679688,103755449
132,2013-07-12,22.914112091064453,22.988832473754883,22.795557022094727,22.988832473754883,103113050
133,2013-07-15,23.021211624145508,23.113365173339844,22.82345199584961,23.03092384338379,78713937
134,2013-07-16,23.091697692871094,23.11261749267578,22.762182235717773,22.90439987182617,79617311
135,2013-07-17,22.93901824951172,23.0849723815918,22.82195854187012,22.87799835205078,60469809
136,2013-07-18,22.88895606994629,22.914112091064453,22.49543190002441,22.681982040405277,145924920
137,2013-07-19,22.08247947692871,22.48945426940918,21.80850601196289,22.331296920776367,295475379
138,2013-07-22,22.46579360961914,22.73154640197754,22.341259002685547,22.68247985839844,116563276
139,2013-07-23,22.68247985839844,22.739765167236328,22.40526962280273,22.5106258392334,82134711
140,2013-07-24,22.5968017578125,22.672517776489254,22.43341445922852,22.488208770751957,83451629
141,2013-07-25,22.263301849365234,22.337522506713867,22.069278717041016,22.109628677368164,120493954
142,2013-07-26,22.091943740844727,22.16666412353516,21.967660903930664,22.051097869873047,71374530
143,2013-07-29,22.039888381958008,22.286962509155277,21.940013885498047,21.974384307861328,75959652
144,2013-07-30,22.05383682250977,22.306638717651367,21.93951416015625,22.18982696533203,70487217
145,2013-07-31,22.241384506225582,22.32905578613281,22.07176971435547,22.11087226867676,87265872
146,2013-08-01,22.291446685791016,22.52930450439453,22.291446685791016,22.521085739135746,85856610
147,2013-08-02,22.501657485961918,22.5903263092041,22.436403274536133,22.57961654663086,68812965
148,2013-08-05,22.55022621154785,22.553464889526367,22.396053314208984,22.540512084960938,52584363
149,2013-08-06,22.532791137695312,22.65782356262207,22.309627532958984,22.330549240112305,60469809
150,2013-08-07,22.292442321777344,22.37737464904785,22.14424705505371,22.18310165405273,55374783
151,2013-08-08,22.30364990234375,22.312368392944336,22.04960250854492,22.2331657409668,59743096
152,2013-08-09,22.18086051940918,22.30439758300781,22.166912078857425,22.177125930786133,53146462
153,2013-08-12,22.08970260620117,22.092193603515625,21.95894241333008,22.055082321166992,55286453
154,2013-08-13,22.08795928955078,22.129552841186523,21.82320022583008,21.9489803314209,57004870
155,2013-08-14,21.87724876403809,21.92357444763184,21.598045349121094,21.664047241210938,83600184
156,2013-08-15,21.530298233032227,21.54225349426269,21.36989974975586,21.411245346069336,75048249
157,2013-08-16,21.45159339904785,21.48048591613769,21.33353614807129,21.34275245666504,67255147
158,2013-08-19,21.3626766204834,21.71859359741211,21.356201171875,21.560436248779297,72707508
159,2013-08-20,21.627683639526367,21.721332550048828,21.50788307189941,21.55470848083496,49504863
160,2013-08-21,21.684968948364254,21.84088516235352,21.58160781860352,21.6520938873291,70555472
161,2013-08-22,21.73602867126465,21.787086486816406,21.67500686645508,21.76118469238281,34926424
162,2013-08-23,21.86379814147949,21.868032455444336,21.662553787231445,21.67400932312012,43245489
163,2013-08-26,21.668779373168945,21.79082298278809,21.57039833068848,21.578866958618164,42257801
164,2013-08-27,21.410249710083008,21.512615203857425,21.118343353271484,21.17438316345215,69623993
165,2013-08-28,21.1768741607666,21.305391311645508,21.11510467529297,21.1345329284668,53395392
166,2013-08-29,21.147483825683597,21.42917823791504,21.135528564453125,21.305889129638672,59361671
167,2013-08-30,21.314109802246094,21.37089729309082,21.060062408447266,21.09343719482422,74743109
168,2013-09-03,21.279239654541016,21.57388687133789,21.269027709960938,21.42917823791504,82210996
169,2013-09-04,21.428430557250977,21.755952835083008,21.299415588378903,21.70937728881836,81954037
170,2013-09-05,21.755952835083008,21.914857864379883,21.708879470825195,21.90688705444336,51845604
171,2013-09-06,21.97861862182617,22.011993408203125,21.76193046569824,21.90738677978516,62698130
172,2013-09-09,22.0107479095459,22.16068649291992,21.978120803833008,22.11834526062012,49569103
173,2013-09-10,22.16741180419922,22.216726303100582,22.017473220825195,22.133787155151367,51697050
174,2013-09-11,22.13054847717285,22.340511322021484,22.069278717041016,22.32108497619629,64665477
175,2013-09-12,22.351221084594727,22.36367416381836,22.16716194152832,22.243127822875977,43984248
176,2013-09-13,22.278993606567383,22.30838394165039,22.03839492797852,22.143749237060547,53214717
177,2013-09-16,22.321334838867188,22.341259002685547,22.039142608642575,22.111122131347656,53660381
178,2013-09-17,22.102405548095703,22.126813888549805,21.94275283813477,22.07002639770508,50564822
179,2013-09-18,22.076004028320312,22.51485824584961,21.99431037902832,22.498668670654297,77678069
180,2013-09-19,22.565170288085938,22.565170288085938,22.301408767700195,22.375879287719727,64155573
181,2013-09-20,22.375879287719727,22.518844604492188,22.306888580322266,22.493438720703125,174463490
182,2013-09-23,22.32008934020996,22.455581665039062,22.047361373901367,22.079740524291992,71362485
183,2013-09-24,22.079740524291992,22.169403076171875,21.952716827392575,22.088207244873047,59694916
184,2013-09-25,22.080984115600582,22.080984115600582,21.808256149291992,21.848854064941406,66207234
185,2013-09-26,21.87550544738769,21.9863395690918,21.793312072753903,21.87226676940918,50584897
186,2013-09-27,21.7888298034668,21.856077194213867,21.70140838623047,21.82793426513672,50540732
187,2013-09-30,21.64586639404297,21.93876838684082,21.62668800354004,21.815977096557617,69154239
188,2013-10-01,21.924072265625,22.10887908935547,21.919092178344727,22.092193603515625,67644602
189,2013-10-02,21.985841751098636,22.150972366333008,21.863550186157227,22.116851806640625,60036190
190,2013-10-03,22.11709976196289,22.26902961730957,21.72108459472656,21.82046127319336,84997401
191,2013-10-04,21.793312072753903,21.8558292388916,21.668779373168945,21.727310180664062,54523605
192,2013-10-07,21.605268478393555,21.76815795898437,21.52207946777344,21.56267738342285,51937949
193,2013-10-08,21.552217483520508,21.56865501403809,21.211244583129883,21.26205444335937,78039419
194,2013-10-09,21.32706069946289,21.485715866088867,20.99580383300781,21.316600799560547,106449509
195,2013-10-10,21.51535415649414,21.63963890075684,21.424943923950195,21.62494468688965,90550137
196,2013-10-11,21.569900512695312,21.755455017089844,21.551719665527344,21.71834373474121,56567236
197,2013-10-14,21.58559226989746,21.824447631835938,21.5539608001709,21.820959091186523,49930453
198,2013-10-15,21.81224250793457,22.05807113647461,21.768407821655277,21.96790885925293,63914673
199,2013-10-16,22.064048767089844,22.374385833740234,22.01772117614746,22.366912841796875,80604999
200,2013-10-17,22.241384506225582,22.338769912719727,22.060562133789062,22.136775970458984,170902191
201,2013-10-18,24.32332992553711,25.29170036315918,24.259071350097656,25.190828323364254,464390148
202,2013-10-21,25.192073822021484,25.37986946105957,24.895435333251957,24.98883628845215,145675990
203,2013-10-22,25.031177520751957,25.230430603027344,24.80178642272949,25.080989837646484,88675135
204,2013-10-23,24.931549072265625,25.77215003967285,24.922334671020508,25.68896102905273,106927293
205,2013-10-24,25.70041847229004,25.91710662841797,25.524328231811523,25.54300880432129,83997668
206,2013-10-25,25.624452590942383,25.624452590942383,25.17414093017578,25.28522491455078,81524432
207,2013-10-28,25.28522491455078,25.490205764770508,25.230180740356445,25.280242919921875,46521724
208,2013-10-29,25.382360458374023,25.82669448852539,25.242883682250977,25.809261322021484,64440637
209,2013-10-30,25.83889961242676,25.840892791748047,25.55421638488769,25.664304733276367,53162522
210,2013-10-31,25.62719345092773,25.940767288208008,25.5036563873291,25.668289184570312,65845885
211,2013-11-01,25.69842529296875,25.80328369140625,25.531801223754883,25.58011817932129,51524405
212,2013-11-04,25.69120216369629,25.712871551513672,25.455337524414062,25.55695533752441,45722740
213,2013-11-05,25.413494110107425,25.69493865966797,25.340518951416016,25.44263458251953,47433127
214,2013-11-06,25.54425430297852,25.57912254333496,25.289459228515625,25.47327041625977,36652871
215,2013-11-07,25.469783782958984,25.502660751342773,25.09693145751953,25.10465240478516,67435822
216,2013-11-08,25.12457656860352,25.367416381835938,25.118349075317383,25.305896759033203,51825529
217,2013-11-11,25.143505096435547,25.303407669067383,25.105897903442383,25.1704044342041,44670812
218,2013-11-12,25.098424911499023,25.344003677368164,25.031177520751957,25.200044631958008,48906630
219,2013-11-13,25.074764251708984,25.72482681274414,25.06853675842285,25.715362548828125,63412799
220,2013-11-14,25.7514762878418,25.89668273925781,25.662559509277344,25.78410530090332,46842923
221,2013-11-15,25.77513885498047,25.85309600830078,25.661563873291016,25.742511749267575,51243355
222,2013-11-18,25.79705619812012,26.120594024658203,25.63491439819336,25.69244766235352,70651832
223,2013-11-19,25.696683883666992,25.77215003967285,25.48074150085449,25.534290313720703,45433661
224,2013-11-20,25.652597427368164,25.737529754638672,25.413742065429688,25.462310791015625,38692487
225,2013-11-21,25.57912254333496,25.860816955566406,25.55421638488769,25.75521278381348,43835693
226,2013-11-22,25.739023208618164,25.80751609802246,25.634416580200195,25.700916290283203,50356042
227,2013-11-25,25.83217430114746,26.231428146362305,25.77887344360352,26.05060577392578,64761837
228,2013-11-26,26.117107391357425,26.43840217590332,25.97613525390625,26.361440658569336,91794785
229,2013-11-27,26.451602935791016,26.60029602050781,26.401042938232425,26.47850227355957,45112461
230,2013-11-29,26.45484161376953,26.5659236907959,26.38734436035156,26.390830993652344,47890836
231,2013-12-02,26.48846435546875,26.559200286865234,26.1709041595459,26.26355743408203,55133884
232,2013-12-03,26.175636291503903,26.48672103881836,26.12756729125977,26.23317146301269,67295297
233,2013-12-04,26.186098098754883,26.500171661376957,26.151975631713867,26.355712890625,47842656
234,2013-12-05,26.3313045501709,26.39257431030273,26.17912483215332,26.33479118347168,45517975
235,2013-12-06,26.64487838745117,26.650108337402344,26.40303421020508,26.64687156677246,57366220
236,2013-12-09,26.674766540527344,26.956710815429688,26.600793838500977,26.85284805297852,59526286
237,2013-12-10,26.803285598754883,27.20577621459961,26.790830612182617,27.01523971557617,74433955
238,2013-12-11,27.083484649658203,27.18111801147461,26.77887535095215,26.83167839050293,68728650
239,2013-12-12,26.888465881347656,26.972400665283203,26.62520217895508,26.649112701416016,64099363
240,2013-12-13,26.78460502624512,26.806772232055664,26.34848976135254,26.42071914672852,86820208
241,2013-12-16,26.50066947937012,26.76692008972168,26.45110511779785,26.72433090209961,64320188
242,2013-12-17,26.720346450805664,26.91810417175293,26.609760284423828,26.64662170410156,61658247
243,2013-12-18,26.696186065673828,27.022462844848636,26.377132415771484,27.01748275756836,88743390
244,2013-12-19,26.918352127075195,27.19780540466309,26.87626075744629,27.054094314575195,66877738
245,2013-12-20,27.105899810791016,27.426448822021484,27.09842872619629,27.412750244140625,130953011
246,2013-12-23,27.592575073242188,27.79083251953125,27.524829864501957,27.77339744567871,69122119
247,2013-12-24,27.770160675048828,27.77688407897949,27.59905242919922,27.69220352172852,29478078
248,2013-12-26,27.74625015258789,27.870534896850582,27.613746643066406,27.832178115844727,53712576
249,2013-12-27,27.89544105529785,27.90241432189941,27.719600677490234,27.8555908203125,63023345
250,2013-12-30,27.90390968322754,27.907894134521484,27.621965408325195,27.632925033569336,49629328
251,2013-12-31,27.70216560363769,27.92034721374512,27.553224563598636,27.913124084472656,54519590
252,2014-01-02,27.782365798950195,27.839401245117188,27.603036880493164,27.724082946777344,73129082
253,2014-01-03,27.77090835571289,27.81897735595703,27.520097732543945,27.521841049194336,66917888
254,2014-01-06,27.721343994140625,27.86704635620117,27.557706832885746,27.828691482543945,71037271
255,2014-01-07,28.01997375488281,28.385852813720703,27.92433357238769,28.36517906188965,102486711
256,2014-01-08,28.543014526367188,28.575891494750977,28.226449966430664,28.42420959472656,90036218
257,2014-01-09,28.4792537689209,28.498680114746094,28.03392219543457,28.150484085083008,83692529
258,2014-01-10,28.37066078186035,28.37066078186035,27.95148086547852,28.14899063110352,86061375
259,2014-01-13,28.05658721923828,28.5656795501709,27.824954986572266,27.96966361999512,97118665
260,2014-01-14,28.34251594543457,28.66754722595215,28.0969352722168,28.627695083618164,99676216
261,2014-01-15,28.71711158752441,28.767173767089844,28.48797035217285,28.60826873779297,78300393
262,2014-01-16,28.62022399902344,28.840150833129883,28.59282684326172,28.79755973815918,67608467
263,2014-01-17,28.813251495361328,28.907398223876957,28.49818229675293,28.655841827392575,108457005
264,2014-01-21,28.91486930847168,28.9913330078125,28.675018310546875,28.983861923217773,79492846
265,2014-01-22,29.056339263916016,29.08822059631348,28.86331367492676,29.01673889160156,63091600
266,2014-01-23,28.891706466674805,28.953723907470703,28.75148200988769,28.894197463989254,78256228
267,2014-01-24,28.66779518127441,28.73105812072754,27.97016143798828,27.990833282470703,156283602
268,2014-01-27,28.047372817993164,28.057334899902344,26.955713272094727,27.427942276000977,174796734
269,2014-01-28,27.65434455871582,28.038654327392575,27.644880294799805,27.970409393310547,88739375
270,2014-01-29,27.873523712158203,27.939027786254883,27.382862091064453,27.56966209411621,95552818
271,2014-01-30,28.51810646057129,28.70465850830078,28.07601356506348,28.27875328063965,204419353
272,2014-01-31,29.174396514892575,29.5527286529541,28.670785903930664,29.41399955749512,223486554
273,2014-02-03,29.36991310119629,29.43267822265625,28.19457054138184,28.229936599731445,183449044
274,2014-02-04,28.3435115814209,28.767173767089844,28.3191032409668,28.347745895385746,112897588
275,2014-02-05,28.477758407592773,28.66181755065918,28.095191955566406,28.47327423095703,96139007
276,2014-02-06,28.670785903930664,28.895692825317383,28.581619262695312,28.89071083068848,78155853
277,2014-02-07,29.081743240356445,29.337535858154297,28.90565490722656,29.326078414916992,105843245
278,2014-02-10,29.185604095458984,29.449615478515625,29.116365432739254,29.2137508392334,78099643
279,2014-02-11,29.394073486328125,29.685482025146484,29.19581794738769,29.643388748168945,82339476
280,2014-02-12,29.613998413085938,29.63890647888184,29.424211502075195,29.55646514892578,69238554
281,2014-02-13,29.408519744873047,29.885482788085938,29.381370544433597,29.885482788085938,73731331
282,2014-02-14,29.77863121032715,29.997312545776367,29.70864486694336,29.95771026611328,87795852
283,2014-02-18,29.92309188842773,30.208520889282227,29.88797378540039,30.15895652770996,84672187
284,2014-02-19,30.01997756958008,30.11761283874512,29.825706481933597,29.94625473022461,84459392
285,2014-02-20,29.96617889404297,30.059579849243164,29.893451690673828,29.990339279174805,68287001
286,2014-02-21,30.08249282836914,30.1338005065918,29.95870780944824,29.98236846923828,74771214
287,2014-02-24,30.021472930908203,30.39009094238281,30.01499557495117,30.19955444335937,67223027
288,2014-02-25,30.284984588623047,30.49818420410156,30.147499084472656,30.386104583740234,57763704
289,2014-02-26,30.48573112487793,30.607276916503903,30.230688095092773,30.39034080505371,79585191
290,2014-02-27,30.346006393432617,30.4914608001709,30.311634063720703,30.36642837524414,50588912
291,2014-02-28,30.39457321166992,30.490463256835938,30.042892456054688,30.277761459350582,92890878
292,2014-03-03,30.05609130859375,30.083240509033203,29.69220542907715,29.95497131347656,84507572
293,2014-03-04,30.261571884155277,30.28647994995117,30.12458610534668,30.25933074951172,58928052
294,2014-03-05,30.2628173828125,30.462818145751957,30.172157287597656,30.3427677154541,49597208
295,2014-03-06,30.44289207458496,30.539281845092773,30.35123634338379,30.376392364501957,50914126
296,2014-03-07,30.55547142028809,30.560203552246094,30.17290496826172,30.2563419342041,60831159
297,2014-03-10,30.278757095336918,30.32732582092285,29.98984146118164,30.1761417388916,48766105
298,2014-03-11,30.23093605041504,30.24463653564453,29.80428504943848,29.88772392272949,68776830
299,2014-03-12,29.798309326171875,30.0834903717041,29.494199752807617,30.06979179382324,78866507
300,2014-03-13,30.08597946166992,30.149492263793945,29.508394241333008,29.615493774414062,94175675
301,2014-03-14,29.439403533935547,29.66057586669922,29.203786849975582,29.210512161254883,92099924
302,2014-03-17,29.37116050720215,29.81499671936035,29.34276580810547,29.69120979309082,86808163
303,2014-03-18,29.755220413208008,30.175146102905277,29.71512031555176,30.168420791625977,72872123
304,2014-03-19,30.18187141418457,30.186603546142575,29.748743057250977,29.869293212890625,64757822
305,2014-03-20,29.88672637939453,30.1273250579834,29.77240562438965,29.817237854003903,67640587
306,2014-03-21,30.04513359069824,30.127824783325195,29.45086097717285,29.46555519104004,128821050
307,2014-03-24,29.494199752807617,29.511882781982425,28.541767120361328,28.840150833129883,121939352
308,2014-03-25,29.041147232055664,29.13678741455078,28.567920684814453,28.859825134277344,96769361
309,2014-03-26,28.941768646240234,29.17987632751465,28.181867599487305,28.193574905395508,103586819
